EXT_ID,STORENAME,IsWalmart
58b1f1fbe4b0eec3bce002cb,TARGET,0
58b8b91be4b0d23e37735392,TARGET,0
589f1b6ee4b0314ab22f956b,TARGET,0
58bc931ee4b0d23e37737c10,TARGET,0
58b0f2ede4b0eec3bce00139,TARGET,0
58a1e25de4b0314ab22f9a2e,TARGET,0
58ab6adae4b08c6e1ec0a97d,TARGET,0
58a0df57e4b0314ab22f9909,TARGET,0
58b60504e4b0d23e37734cd1,TARGET,0
58b8bc87e4b0d23e3773539e,TARGET,0
58b600d7e4b0d23e37734cc2,TARGET,0
58a0def9e4b0314ab22f9907,TARGET,0
58b32b65e4b0eec3bce004f4,TARGET,0
58a5c3cce4b0314ab22f9e39,TARGET,0
58992ee9e4b05f998de95e14,TARGET,0
589b1cdfe4b05f998de9600b,TARGET,0
589c8a4de4b0314ab22f9240,TARGET,0
58b33d2ae4b0eec3bce0055b,TARGET,0
58ae63c9e4b068eafab0c745,TARGET,0
589b1a61e4b05f998de9600a,TARGET,0
589a67f0e4b05f998de95f66,TARGET,0
58b3487ce4b0eec3bce0058d,TARGET,0
58b599dae4b0d23e37734be0,TARGET,0
58be9cd3e4b0d23e377393fc,TARGET,0
58820e61e4b04c4484df065e,TARGET,0
58af35bae4b068eafab0c7f3,TARGET,0
589f379de4b0314ab22f95a2,TARGET,0
58aa0737e4b0fe09880454dd,TARGET,0
589943cee4b05f998de95e40,TARGET,0
589943a5e4b05f998de95e3e,TARGET,0
589acb1ee4b05f998de95ff6,TARGET,0
589ac8f1e4b05f998de95ff1,TARGET,0
58b96a11e4b0d23e37735480,TARGET,0
58ba4666e4b0d23e37735b6a,TARGET,0
58995ee7e4b05f998de95e65,TARGET,0
58b1f9d7e4b0eec3bce002f4,TARGET,0
5899473de4b05f998de95e45,TARGET,0
5898dd7de4b05f998de95d68,TARGET,0
58bb3268e4b0d23e377364d5,TARGET,0
58a1c453e4b0314ab22f9a05,TARGET,0
588d644be4b090cf9c5a467f,TARGET,0
58b86a1de4b0d23e3773525a,TARGET,0
58a1c42ee4b0314ab22f9a04,TARGET,0
58a1c3e8e4b0314ab22f9a02,TARGET,0
58ab62eae4b08c6e1ec0a977,TARGET,0
58a1c479e4b0314ab22f9a06,TARGET,0
58b6314fe4b0d23e37734d7f,TARGET,0
58978694e4b05f998de95bf1,TARGET,0
589b51a0e4b05f998de96076,TARGET,0
58b9fd3ce4b0d23e37735960,TARGET,0
58a8c64fe4b0fe0988045317,TARGET,0
58a361b9e4b0314ab22f9bf8,TARGET,0
58abd6c7e4b08c6e1ec0aa43,TARGET,0
589eca37e4b0314ab22f9537,TARGET,0
589eca12e4b0314ab22f9535,TARGET,0
58abd69ae4b08c6e1ec0aa42,TARGET,0
589a1e97e4b05f998de95ed4,TARGET,0
58b31beee4b0eec3bce004bf,TARGET,0
58aa2d1fe4b0fe098804552b,TARGET,0
58bb15f7e4b0d23e37736293,TARGET,0
589a5e67e4b05f998de95f50,TARGET,0
589720a1e4b05f998de95b27,TARGET,0
589f8f78e4b0314ab22f966b,TARGET,0
58a8b6abe4b0fe09880452f8,TARGET,0
58a649f3e4b0314ab22f9f37,TARGET,0
58b9fb5ae4b0d23e3773594c,TARGET,0
58a8caf5e4b0fe0988045341,TARGET,0
58a0ea7ce4b0314ab22f9924,TARGET,0
58a0e987e4b0314ab22f991d,TARGET,0
5899f969e4b05f998de95ebc,TARGET,0
58996419e4b05f998de95e73,TARGET,0
5896568fe4b05f998de95a3e,TARGET,0
58b0f2f9e4b0eec3bce0013a,TARGET,0
58a384eee4b0314ab22f9c1a,TARGET,0
589f7e03e4b0314ab22f9646,TARGET,0
58a91d0de4b0fe09880453d2,TARGET,0
589618d7e4b05f998de9597f,TARGET,0
58a01162e4b0314ab22f976f,TARGET,0
58963183e4b05f998de959ca,TARGET,0
58af92afe4b068eafab0c8a1,TARGET,0
5896192de4b05f998de95982,TARGET,0
5894b1d1e4b05f998de957f6,TARGET,0
5896108ee4b05f998de9596a,TARGET,0
58b0d149e4b0eec3bce00110,TARGET,0
5879bc03e4b0d1a74fe8d53c,TARGET,0
58b25811e4b0eec3bce003e5,TARGET,0
5872aabee4b0e80f9e3c2560,TARGET,0
58b98bcde4b0d23e377354d6,TARGET,0
58719520e4b0e80f9e3c2518,TARGET,0
58b7746ae4b0d23e37735082,TARGET,0
58a5b8cae4b0314ab22f9e2d,TARGET,0
58987968e4b05f998de95cf7,TARGET,0
58a33601e4b0314ab22f9bb5,TARGET,0
589dd867e4b0314ab22f93bc,TARGET,0
58b0fb38e4b0eec3bce00144,TARGET,0
58ab85c0e4b08c6e1ec0a9d1,TARGET,0
58973aa2e4b05f998de95b47,TARGET,0
58a280ede4b0314ab22f9b47,TARGET,0
58ba229ce4b0d23e37735ae4,TARGET,0
58a5eb97e4b0314ab22f9e70,TARGET,0
589f47e1e4b0314ab22f95c8,TARGET,0
58941974e4b05f998de95797,TARGET,0
5893f225e4b05f998de95760,TARGET,0
589740b4e4b05f998de95b56,TARGET,0
58b86edde4b0d23e3773526a,TARGET,0
58ab4f09e4b08c6e1ec0a94b,TARGET,0
589400b4e4b05f998de95786,TARGET,0
58a9fb05e4b0fe09880454ca,TARGET,0
589497e6e4b05f998de957ca,TARGET,0
58b1e6c7e4b0eec3bce002ac,TARGET,0
58aaefbee4b0fe09880455cd,TARGET,0
589127b8e4b090cf9c5a492e,TARGET,0
58adc2e7e4b068eafab0c674,TARGET,0
589e16c8e4b0314ab22f945b,TARGET,0
589b2232e4b05f998de9600e,TARGET,0
58a917e5e4b0fe09880453cb,TARGET,0
589a43cae4b05f998de95f21,TARGET,0
58929489e4b018a8bfc2884b,TARGET,0
589d31e8e4b0314ab22f935d,TARGET,0
58b31d4ce4b0eec3bce004c9,TARGET,0
589d0e55e4b0314ab22f9319,TARGET,0
58963cc5e4b05f998de959f5,TARGET,0
58aa6af2e4b0fe0988045596,TARGET,0
5891c678e4b090cf9c5a4976,TARGET,0
589f3854e4b0314ab22f95a5,TARGET,0
588edb9ce4b090cf9c5a478b,TARGET,0
58aa8c7ee4b0fe09880455b8,TARGET,0
589e83b8e4b0314ab22f950e,TARGET,0
58ad0994e4b08c6e1ec0ac39,TARGET,0
589a7234e4b05f998de95f81,TARGET,0
58982392e4b05f998de95cde,TARGET,0
58981f63e4b05f998de95cdc,TARGET,0
58a01116e4b0314ab22f976e,TARGET,0
58976e64e4b05f998de95bb5,TARGET,0
58981ecfe4b05f998de95cdb,TARGET,0
588c00dfe4b090cf9c5a45ab,TARGET,0
58af7342e4b068eafab0c843,TARGET,0
58b58dcee4b0d23e37734baf,TARGET,0
588e2441e4b090cf9c5a46b2,TARGET,0
5883c69ae4b04c4484df0742,TARGET,0
588bcb4be4b090cf9c5a457c,TARGET,0
58aa6acbe4b0fe0988045595,TARGET,0
588bc1bae4b090cf9c5a4560,TARGET,0
5899ff45e4b05f998de95ec1,TARGET,0
5898ae56e4b05f998de95d22,TARGET,0
588c1c58e4b090cf9c5a45c5,TARGET,0
589e1ddfe4b0314ab22f9469,TARGET,0
58bacb64e4b0d23e37735c50,TARGET,0
58acdbcae4b08c6e1ec0abd2,TARGET,0
58924cbfe4b018a8bfc287ff,TARGET,0
58b3530fe4b0eec3bce005b1,TARGET,0
58879162e4b05f73db07796c,TARGET,0
588a3166e4b090cf9c5a444c,TARGET,0
58ac814ce4b08c6e1ec0aafa,TARGET,0
58881ee9e4b05f73db0779ed,TARGET,0
58a6179ee4b0314ab22f9eec,TARGET,0
58a6140be4b0314ab22f9edf,TARGET,0
586f31dde4b0e80f9e3c241d,TARGET,0
587cce72e4b0d1a74fe8d6a8,TARGET,0
58bc89bbe4b0d23e37737aef,TARGET,0
588b5226e4b090cf9c5a450b,TARGET,0
5883c67fe4b04c4484df0741,TARGET,0
58b62d5ce4b0d23e37734d72,TARGET,0
58acdbdce4b08c6e1ec0abd3,TARGET,0
5882c38de4b04c4484df06c6,TARGET,0
58ad12c5e4b08c6e1ec0ac4c,TARGET,0
58ad12b3e4b08c6e1ec0ac4b,TARGET,0
58837f5ce4b04c4484df0705,TARGET,0
58b634d0e4b0d23e37734d84,TARGET,0
58b7f438e4b0d23e37735134,TARGET,0
58b79da6e4b0d23e377350f5,TARGET,0
58826b2ce4b04c4484df067f,TARGET,0
5873d0c1e4b0087d2c8a063a,TARGET,0
587696cde4b0087d2c8a0711,TARGET,0
58a5ec99e4b0314ab22f9e78,TARGET,0
5868620ce4b09266b0cab33c,TARGET,0
589ede3ee4b0314ab22f9545,TARGET,0
589a7e6ae4b05f998de95f90,TARGET,0
58a5ed14e4b0314ab22f9e7b,TARGET,0
58912b1ae4b090cf9c5a4936,TARGET,0
58a5ecc6e4b0314ab22f9e79,TARGET,0
588e5145e4b090cf9c5a46e8,TARGET,0
58912af0e4b090cf9c5a4933,TARGET,0
5884aa78e4b04c4484df07d3,TARGET,0
58a5ebbae4b0314ab22f9e71,TARGET,0
587cfd27e4b0d1a74fe8d6f6,TARGET,0
58b33073e4b0eec3bce00505,TARGET,0
58694f41e4b09266b0cab34f,TARGET,0
588e840ce4b090cf9c5a473b,TARGET,0
58be3d20e4b0d23e37739393,TARGET,0
58a782d3e4b0fe0988045173,TARGET,0
58b4da56e4b0d23e37734ae7,TARGET,0
589fa12ee4b0314ab22f9695,TARGET,0
5883b3bce4b04c4484df071d,TARGET,0
587c3827e4b0d1a74fe8d676,TARGET,0
58794f33e4b0d1a74fe8d4dc,TARGET,0
588120abe4b04c4484df05e1,TARGET,0
587eb830e4b03e3ebfd77e5d,TARGET,0
586e814de4b0e80f9e3c237c,TARGET,0
587c8b6ee4b0d1a74fe8d699,TARGET,0
587d23ebe4b068f9da3928f1,TARGET,0
58a295ace4b0314ab22f9b6f,TARGET,0
5898c718e4b05f998de95d40,TARGET,0
587083dfe4b0e80f9e3c24d4,TARGET,0
5897b39fe4b05f998de95c4d,TARGET,0
5888b6fbe4b05f73db077a1c,TARGET,0
588b6118e4b090cf9c5a451a,TARGET,0
588b8651e4b090cf9c5a452b,TARGET,0
58893339e4b05f73db077a5d,TARGET,0
5878277ee4b0d1a74fe8d44f,TARGET,0
589d0ee0e4b0314ab22f931c,TARGET,0
586e806ee4b0e80f9e3c2378,TARGET,0
58869f5de4b05f73db0778ea,TARGET,0
58867a0ee4b05f73db0778b8,TARGET,0
588f546ce4b090cf9c5a4798,TARGET,0
58b80ae7e4b0d23e3773516e,TARGET,0
58bdedf5e4b0d23e37738ecd,TARGET,0
5888b74ee4b05f73db077a1d,TARGET,0
587bb89ee4b0d1a74fe8d621,TARGET,0
5871c994e4b0e80f9e3c2532,TARGET,0
587868c5e4b0d1a74fe8d469,TARGET,0
5882866de4b04c4484df068e,TARGET,0
586c45d0e4b00ce8c12e99ae,TARGET,0
5871c9ffe4b0e80f9e3c2533,TARGET,0
58935d01e4b018a8bfc2888f,TARGET,0
58935ce0e4b018a8bfc2888e,TARGET,0
586a9ddae4b09266b0cab396,TARGET,0
5871c8d1e4b0e80f9e3c2531,TARGET,0
5893ae92e4b018a8bfc288fd,TARGET,0
5869549fe4b09266b0cab352,TARGET,0
586c1574e4b00ce8c12e9997,TARGET,0
589f83ede4b0314ab22f9654,TARGET,0
586ff12de4b0e80f9e3c2452,TARGET,0
58ab76abe4b08c6e1ec0a9a7,TARGET,0
58b32168e4b0eec3bce004d2,TARGET,0
58a10ff5e4b0314ab22f9987,TARGET,0
5899122be4b05f998de95db8,TARGET,0
586f195fe4b0e80f9e3c2406,TARGET,0
58a7ab1ee4b0fe09880451a7,TARGET,0
588430aae4b04c4484df07c4,TARGET,0
58842b99e4b04c4484df07c1,TARGET,0
5884f994e4b04c4484df07fa,TARGET,0
58781542e4b0d1a74fe8d43b,TARGET,0
58858e58e4b04c4484df086e,TARGET,0
587ef9c8e4b03e3ebfd77ec6,TARGET,0
5897896ae4b05f998de95bf5,TARGET,0
5893aa59e4b018a8bfc288ea,TARGET,0
588e78b2e4b090cf9c5a4720,TRADER JOES,0
58bbe831e4b0d23e37736b31,TRADER JOES,0
589f842de4b0314ab22f9656,TRADER JOES,0
58853721e4b04c4484df083c,TRADER JOES,0
58b39d5ee4b0eec3bce0067e,TRADER JOES,0
58afb21fe4b068eafab0c8d3,TRADER JOES,0
58ad105ee4b08c6e1ec0ac3c,TRADER JOES,0
58bcb8a9e4b0d23e37738027,TRADER JOES,0
58bbe847e4b0d23e37736b32,TRADER JOES,0
58bb11c5e4b0d23e37736237,TRADER JOES,0
58b9fa0be4b0d23e37735940,TRADER JOES,0
58bb05d9e4b0d23e3773611b,TRADER JOES,0
58abaddfe4b08c6e1ec0aa24,TRADER JOES,0
58703b25e4b0e80f9e3c24c1,TRADER JOES,0
58bb9269e4b0d23e37736a65,TRADER JOES,0
58926f32e4b018a8bfc28833,TRADER JOES,0
5886b346e4b05f73db077906,TRADER JOES,0
5889120ae4b05f73db077a45,TRADER JOES,0
58a216b2e4b0314ab22f9a73,TRADER JOES,0
589f7c95e4b0314ab22f9645,TRADER JOES,0
58977ffce4b05f998de95be9,TRADER JOES,0
58a09f24e4b0314ab22f97e9,TRADER JOES,0
58ab6db3e4b08c6e1ec0a989,TRADER JOES,0
588e505ce4b090cf9c5a46e7,TRADER JOES,0
58be4f7be4b0d23e377393ca,TRADER JOES,0
589e5e50e4b0314ab22f94e5,TRADER JOES,0
589e1f41e4b0314ab22f946c,VG's,0
589a36ace4b05f998de95ef7,VG's,0
58839477e4b04c4484df070a,VG's,0
58934170e4b018a8bfc28886,VG's,0
58717463e4b0e80f9e3c2509,VG's,0
5871743fe4b0e80f9e3c2508,VG's,0
588b571ce4b090cf9c5a4514,VG's,0
5874133ee4b0087d2c8a064c,VG's,0
586e67d6e4b0e80f9e3c2364,VG's,0
58920b56e4b018a8bfc287c5,VG's,0
58912260e4b090cf9c5a491f,VONS,0
5896c8d4e4b05f998de95b17,VONS,0
589210c1e4b018a8bfc287c6,VONS,0
58852b81e4b04c4484df082e,VONS,0
588961cfe4b05f73db077a96,VONS,0
588515d3e4b04c4484df0810,VONS,0
5884e0eae4b04c4484df07ed,VONS,0
58704888e4b0e80f9e3c24c8,VONS,0
5870487ae4b0e80f9e3c24c6,VONS,0
588ea0ade4b090cf9c5a4754,VONS,0
587f89abe4b03e3ebfd77ed9,VONS,0
58ac6c4de4b08c6e1ec0aada,WALGREENS,0
58b20307e4b0eec3bce00326,WALGREENS,0
58b1c566e4b0eec3bce00248,WALGREENS,0
58a2fff5e4b0314ab22f9b85,WALGREENS,0
58b9c0b9e4b0d23e377356e3,WALGREENS,0
58b219c6e4b0eec3bce0035d,WALGREENS,0
58a786e1e4b0fe0988045179,WALGREENS,0
58ac6c2be4b08c6e1ec0aad9,WALGREENS,0
58bb641de4b0d23e3773681a,WALGREENS,0
58a6ffdce4b0fe098804509b,WALGREENS,0
589a31e0e4b05f998de95eea,WALGREENS,0
5897b87ce4b05f998de95c5b,WALGREENS,0
58967fcde4b05f998de95aae,WALGREENS,0
58b8d1c2e4b0d23e37735405,WALGREENS,0
587d23d5e4b068f9da3928f0,WALGREENS,0
589e5fc6e4b0314ab22f94e6,WALGREENS,0
58ac530de4b08c6e1ec0aa76,WALGREENS,0
58af108de4b068eafab0c7b8,WALGREENS,0
58bc7bcbe4b0d23e37737922,WALGREENS,0
589a7717e4b05f998de95f86,WALGREENS,0
58a8ca4ae4b0fe098804533d,WALGREENS,0
58b2091fe4b0eec3bce00335,WALGREENS,0
58b62c64e4b0d23e37734d6c,WALGREENS,0
58af21c5e4b068eafab0c7cc,WALGREENS,0
58b066c8e4b05f7a051930ca,WALGREENS,0
58b0a199e4b05f7a05193140,WALGREENS,0
58b484c3e4b0d23e377349cf,WALGREENS,0
58bc477be4b0d23e377372a7,WALGREENS,0
58b61ed8e4b0d23e37734d48,WALGREENS,0
58a8c7f1e4b0fe0988045327,WALGREENS,0
58bc8c1be4b0d23e37737b52,WALGREENS,0
58bc74bde4b0d23e37737840,WALGREENS,0
58bb77efe4b0d23e37736963,WALGREENS,0
58b8c820e4b0d23e377353d5,WALGREENS,0
588805b0e4b05f73db0779d1,WALGREENS,0
58b783e0e4b0d23e377350be,WALGREENS,0
58bae250e4b0d23e37735def,WALGREENS,0
58b8d1e4e4b0d23e37735406,WALGREENS,0
58a5f2c1e4b0314ab22f9e84,WALGREENS,0
58a2183ee4b0314ab22f9a81,WALGREENS,0
589c88c8e4b0314ab22f923c,WALGREENS,0
58b199a4e4b0eec3bce001bb,WALGREENS,0
58ac9778e4b08c6e1ec0ab2c,WALGREENS,0
589bec3be4b05f998de9613c,WALGREENS,0
58cfc711e4b06d16e3cd8674,WALGREENS,0
58bd96a5e4b0d23e37738832,WALGREENS,0
587e171ee4b068f9da39297e,WALGREENS,0
5871b4e2e4b0e80f9e3c2522,WALGREENS,0
58a3beade4b0314ab22f9c76,WALGREENS,0
58accc3fe4b08c6e1ec0ab9b,WALGREENS,0
58a9d437e4b0fe0988045474,WALGREENS,0
58792dc7e4b0d1a74fe8d4c5,WALGREENS,0
58beb1a6e4b0d23e37739465,WALGREENS,0
58bea294e4b0d23e3773941d,WALGREENS,0
58a01d10e4b0314ab22f9772,WALGREENS,0
588ccaabe4b090cf9c5a45eb,WALGREENS,0
5880880de4b03e3ebfd77f58,WALGREENS,0
58a0b394e4b0314ab22f981c,WALGREENS,0
58a217fce4b0314ab22f9a7e,WALGREENS,0
58be98d8e4b0d23e377393f4,WALGREENS,0
589de621e4b0314ab22f93d6,WALGREENS,0
58b1e169e4b0eec3bce00293,WALGREENS,0
58bb63cce4b0d23e37736813,WALGREENS,0
58b32ef9e4b0eec3bce004ff,WALGREENS,0
588ceb9be4b090cf9c5a4615,WALGREENS,0
58a86c83e4b0fe0988045265,WALGREENS,0
58bbb751e4b0d23e37736aec,WALGREENS,0
58927eabe4b018a8bfc28843,WALGREENS,0
58a0a596e4b0314ab22f97fa,WALGREENS,0
58bae069e4b0d23e37735db8,WALGREENS,0
58730973e4b0e80f9e3c259f,WALGREENS,0
58bb66b8e4b0d23e3773684e,WALGREENS,0
58b8949ce4b0d23e37735316,WALGREENS,0
5893d882e4b05f998de95749,WALGREENS,0
58a7b26ee4b0fe09880451b8,WALGREENS,0
58b4cbb3e4b0d23e37734aad,WALGREENS,0
58b43ed4e4b0eec3bce00779,WALGREENS,0
58968ab2e4b05f998de95ad1,WALGREENS,0
58ac6c16e4b08c6e1ec0aad8,WALGREENS,0
58994566e4b05f998de95e43,WALGREENS,0
58ad25b2e4b08c6e1ec0ac59,WALGREENS,0
58bad7bce4b0d23e37735cde,WALGREENS,0
58bde9d1e4b0d23e37738e65,WALGREENS,0
5893d3f4e4b05f998de9573a,WALGREENS,0
58979573e4b05f998de95c0d,WALGREENS,0
58b97437e4b0d23e37735496,WALGREENS,0
58cfc764e4b06d16e3cd8677,WALGREENS,0
58aaef85e4b0fe09880455cc,WALGREENS,0
5894f3e6e4b05f998de9584d,WALGREENS,0
58993aa7e4b05f998de95e2d,WALGREENS,0
589cfa53e4b0314ab22f92e6,WALGREENS,0
58ac54b1e4b08c6e1ec0aa8f,WALGREENS,0
58b49c36e4b0d23e37734a07,WALGREENS,0
58bdd0d2e4b0d23e37738c5e,WALGREENS,0
58b0a033e4b05f7a05193134,WALGREENS,0
58bc53bde4b0d23e37737424,WALGREENS,0
58bdb914e4b0d23e37738a9b,WALGREENS,0
58bc23bae4b0d23e37736e15,WALGREENS,0
589dd9bce4b0314ab22f93bf,WALGREENS,0
58911a63e4b090cf9c5a4902,WALGREENS,0
588652d4e4b05f73db07787b,WALGREENS,0
58851f97e4b04c4484df0816,WALGREENS,0
58847796e4b04c4484df07d2,WALGREENS,0
58af644ee4b068eafab0c830,WALGREENS,0
58732958e4b0e80f9e3c25bc,WALGREENS,0
58965975e4b05f998de95a49,WALGREENS,0
58a8c5b6e4b0fe098804530b,WALGREENS,0
58bc4a6de4b0d23e3773730d,WALGREENS,0
58b47642e4b0eec3bce0085b,WALGREENS,0
58bb0ad1e4b0d23e3773619c,WALGREENS,0
589ce32ce4b0314ab22f92be,WALGREENS,0
58bc4543e4b0d23e3773725a,WALGREENS,0
5883d806e4b04c4484df0772,WALGREENS,0
58bb0a94e4b0d23e37736192,WALGREENS,0
58bb3a3fe4b0d23e3773657d,WALGREENS,0
58b93fa2e4b0d23e3773546e,WALGREENS,0
58ab0ac4e4b08c6e1ec0a8b2,WALGREENS,0
58ac6bffe4b08c6e1ec0aad7,WALGREENS,0
58ac6b0ae4b08c6e1ec0aace,WALGREENS,0
58b43cd8e4b0eec3bce0076f,WALGREENS,0
58a89be2e4b0fe09880452c2,WALGREENS,0
58be1244e4b0d23e377391a2,WALGREENS,0
58a5fe67e4b0314ab22f9e97,WALGREENS,0
58bc686ce4b0d23e377376bc,WALGREENS,0
58babc96e4b0d23e37735c0d,WALGREENS,0
589c8b85e4b0314ab22f9245,WALGREENS,0
58a85a2fe4b0fe098804522f,WALGREENS,0
58bda86de4b0d23e37738968,WALGREENS,0
5896517ce4b05f998de95a2d,WALGREENS,0
587c36e5e4b0d1a74fe8d66f,WALGREENS,0
58769717e4b0087d2c8a0712,WALGREENS,0
586ced20e4b00ce8c12e99c6,WALGREENS,0
586fbd7be4b0e80f9e3c2436,WALGREENS,0
58bdfd91e4b0d23e37739025,WALGREENS,0
58baf721e4b0d23e37735ff4,WALGREENS,0
58cb0e4be4b06d16e3cd66aa,WALGREENS,0
58be1647e4b0d23e377391d6,WALGREENS,0
589bee3ee4b05f998de96142,WALGREENS,0
58be0ff6e4b0d23e37739174,WALGREENS,0
58bc61cee4b0d23e377375f8,WALGREENS,0
58bdc9fce4b0d23e37738be0,WALGREENS,0
58bc584be4b0d23e377374c7,WALGREENS,0
58bc4902e4b0d23e377372d7,WALGREENS,0
58bded1fe4b0d23e37738ebd,WALGREENS,0
58bca5ebe4b0d23e37737e37,WALGREENS,0
58bc6bffe4b0d23e37737729,WALGREENS,0
58bc3870e4b0d23e377370e8,WALGREENS,0
58d414f5e4b06d16e3cda372,WALGREENS,0
58bb6434e4b0d23e3773681e,WALGREENS,0
58bb7a45e4b0d23e37736989,WALGREENS,0
58bbbc14e4b0d23e37736af2,WALGREENS,0
58bb673ee4b0d23e37736859,WALGREENS,0
58bc7ae4e4b0d23e37737909,WALGREENS,0
58ba19afe4b0d23e37735a91,WALGREENS,0
58b9b97ce4b0d23e3773565d,WALGREENS,0
58b9bd0ce4b0d23e377356a3,WALGREENS,0
58b9987fe4b0d23e37735508,WALGREENS,0
58ba195ce4b0d23e37735a8f,WALGREENS,0
58ba1853e4b0d23e37735a82,WALGREENS,0
58b9ffaee4b0d23e3773597f,WALGREENS,0
58b9e83be4b0d23e37735891,WALGREENS,0
58cb5bc3e4b06d16e3cd6962,WALGREENS,0
58895719e4b05f73db077a78,WALGREENS,0
58b55568e4b0d23e37734b74,WALGREENS,0
58be7329e4b0d23e377393de,WALGREENS,0
58a99dbde4b0fe0988045404,WALGREENS,0
58b5937be4b0d23e37734bd4,WALGREENS,0
58b37e2be4b0eec3bce00638,WALGREENS,0
58b73c73e4b0d23e37734fb3,WALGREENS,0
58b216d8e4b0eec3bce00353,WALGREENS,0
58b4104de4b0eec3bce006de,WALGREENS,0
58a99c8fe4b0fe09880453fc,WALGREENS,0
58bae23de4b0d23e37735dee,WALGREENS,0
58b7536ee4b0d23e37734ffe,WALGREENS,0
58a8cfa5e4b0fe0988045354,WALGREENS,0
58b0ace9e4b05f7a0519315c,WALGREENS,0
58ac9848e4b08c6e1ec0ab2e,WALGREENS,0
58ac9731e4b08c6e1ec0ab2a,WALGREENS,0
58a6293fe4b0314ab22f9f01,WALGREENS,0
58b08faae4b05f7a05193107,WALGREENS,0
589f2163e4b0314ab22f9582,WALGREENS,0
58a9bebee4b0fe098804543d,WALGREENS,0
589f1f50e4b0314ab22f9579,WALGREENS,0
5893becfe4b05f998de95713,WALGREENS,0
589de50be4b0314ab22f93d1,WALGREENS,0
589e3321e4b0314ab22f949f,WALGREENS,0
58a66f63e4b0314ab22f9f6c,WALGREENS,0
589dda85e4b0314ab22f93c1,WALGREENS,0
58b87f27e4b0d23e377352b2,WALGREENS,0
58974c79e4b05f998de95b65,WALGREENS,0
589b6821e4b05f998de96095,WALGREENS,0
58b7957be4b0d23e377350e0,WALGREENS,0
58a5e750e4b0314ab22f9e61,WALGREENS,0
58960df2e4b05f998de9595b,WALGREENS,0
58bda9cde4b0d23e37738977,WALGREENS,0
58a47bcce4b0314ab22f9d04,WALGREENS,0
58924366e4b018a8bfc287f0,WALGREENS,0
587eadb0e4b03e3ebfd77e4f,WALGREENS,0
5893d0c6e4b05f998de95735,WALGREENS,0
587a6569e4b0d1a74fe8d57f,WALGREENS,0
58920906e4b018a8bfc287bc,WALGREENS,0
58ab8118e4b08c6e1ec0a9c5,WALGREENS,0
58ab806fe4b08c6e1ec0a9c4,WALGREENS,0
5876ed23e4b0087d2c8a077e,WALGREENS,0
58b28c1ee4b0eec3bce00408,WALGREENS,0
58b8f003e4b0d23e37735443,WALGREENS,0
58afc399e4b068eafab0c8dc,WALGREENS,0
58aef69fe4b068eafab0c78f,WALGREENS,0
58be2287e4b0d23e37739275,WALGREENS,0
58a514efe4b0314ab22f9de3,WALGREENS,0
588f48e1e4b090cf9c5a4793,WALGREENS,0
58b8cdfce4b0d23e377353ef,WALGREENS,0
5887f7ace4b05f73db0779c7,WALGREENS,0
587fdfc1e4b03e3ebfd77f10,WALGREENS,0
58a8df98e4b0fe0988045381,WALGREENS,0
58ba2de4e4b0d23e37735b1b,WALGREENS,0
587d5e04e4b068f9da392923,WALGREENS,0
587be682e4b0d1a74fe8d63d,WALGREENS,0
587d72c1e4b068f9da392947,WALGREENS,0
58a8de70e4b0fe098804537e,WALGREENS,0
587a65d2e4b0d1a74fe8d580,WALGREENS,0
587d7270e4b068f9da392946,WALGREENS,0
58bd9678e4b0d23e3773882e,WALGREENS,0
58bbd33ae4b0d23e37736b19,WALGREENS,0
58a4650ce4b0314ab22f9cda,WALGREENS,0
5882c9afe4b04c4484df06d0,WALGREENS,0
58a4d313e4b0314ab22f9d93,WALGREENS,0
5894f42be4b05f998de95850,WALGREENS,0
5887df3ce4b05f73db0779a8,WALGREENS,0
589cc46fe4b0314ab22f929a,WALGREENS,0
587b8a19e4b0d1a74fe8d606,WALGREENS,0
5879a005e4b0d1a74fe8d52a,WALGREENS,0
586c10eae4b00ce8c12e9994,WALGREENS,0
58b8dfbde4b0d23e37735425,WALGREENS,0
58cf630be4b06d16e3cd85ce,WALMART,1
58cfe924e4b06d16e3cd877b,WALMART,1
58bc984de4b0d23e37737cbb,WALMART,1
58bb3940e4b0d23e3773655e,WALMART,1
58b1ee7ee4b0eec3bce002bf,WALMART,1
58bc6e1be4b0d23e37737786,WALMART,1
58c3ce57e4b06d16e3cd2dc0,WALMART,1
5884220be4b04c4484df07bc,WALMART,1
58842175e4b04c4484df07bb,WALMART,1
58bb439de4b0d23e3773661f,WALMART,1
58bb3da4e4b0d23e377365b5,WALMART,1
58bebaeee4b0d23e377394b5,WALMART,1
587587a4e4b0087d2c8a06c8,WALMART,1
58bcd56ce4b0d23e37738292,WALMART,1
58bc5262e4b0d23e377373f9,WALMART,1
58bb46cee4b0d23e3773664f,WALMART,1
58bc9b36e4b0d23e37737d0d,WALMART,1
58bcb10ae4b0d23e37737f64,WALMART,1
58bc0139e4b0d23e37736b54,WALMART,1
58bae763e4b0d23e37735e70,WALMART,1
58b3a31de4b0eec3bce0068a,WALMART,1
58bc1e0fe4b0d23e37736d74,WALMART,1
58bd8098e4b0d23e377386bb,WALMART,1
58bc6441e4b0d23e37737631,WALMART,1
58bc2281e4b0d23e37736df1,WALMART,1
58bc67bbe4b0d23e377376a2,WALMART,1
